,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume
symbol,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-11,73.7,124.06,25.13,51.88,101.99,8.1,2.17,27.36,48.11,84.0,25.9,46.46,389.36,26.01,21.31,10.44,36.23,93.82,7.53,159.19,0.7195,32.44,173.5,117.58,62.9,62.02,36.13,55.94,83.05,24.03,3570.0,55.44,48.64,2.99,64.08,41.38,204.31,48.21,48.34,15.26,12.56,1981919.0,742159.0,9299.0,96045.0,2348328.0,1183522.0,6579794.0,5452338.0,713742.0,1831781.0,98685.0,1968127.0,942613.0,235533.0,1528529.0,939376.0,2250867.0,439320.0,215627.0,43071.0,47171.0,7981583.0,59870.0,36180.0,5996454.0,2864353.0,2580331.0,608306.0,406258.0,825555.0,2451.0,48474.0,501138.0,835614.0,2650860.0,181097.0,888692.0,1743790.0,2212838.0,849279.0,4858555.0
2023-10-12,72.77,120.82,24.72,50.7,101.28,7.79,2.12,26.63,48.99,85.04,24.96,45.12,382.28,25.46,20.37,10.25,32.67,91.23,7.39,152.36,0.72,30.81,168.29,114.06,61.04,59.56,36.14,53.29,79.62,23.57,3520.0,54.02,46.94,2.86,62.69,38.78,196.75,47.11,47.77,15.06,11.19,1898172.0,645255.0,9384.0,109757.0,1453111.0,1172610.0,1624271.0,6275933.0,817848.0,1939955.0,145837.0,2435785.0,1375426.0,198291.0,2983543.0,661576.0,8080401.0,490125.0,72794.0,125624.0,21071.0,13884062.0,136892.0,38792.0,8044806.0,4390493.0,2970740.0,1167608.0,679341.0,1173764.0,1516.0,48726.0,521598.0,1019917.0,3412455.0,613994.0,1613298.0,2071538.0,2227330.0,812675.0,4187937.0
2023-10-13,73.32,118.45,24.42,50.51,102.17,8.0,2.09,27.57,49.56,84.55,24.61,44.69,380.66,25.35,20.54,10.3,32.02,91.65,7.41,152.7,0.7175,31.43,177.01,111.03,61.53,60.99,36.36,53.67,81.65,24.01,3480.0,53.56,47.77,3.55,63.26,40.28,200.74,46.52,47.8,15.37,10.995,1699433.0,465695.0,10649.0,86109.0,1153885.0,1084953.0,2603212.0,6170896.0,1454490.0,1423831.0,108799.0,2452221.0,1074244.0,146659.0,1782903.0,1046412.0,7341841.0,350245.0,56703.0,102185.0,41818.0,9364332.0,230820.0,61281.0,7316680.0,3939318.0,3472756.0,864993.0,401385.0,1061401.0,1731.0,40995.0,550429.0,7583803.0,2845644.0,423502.0,1650231.0,2743768.0,1653470.0,833836.0,3474269.0
2023-10-16,74.52,119.66,25.01,51.47,103.33,8.5,2.15,27.76,47.18,84.32,25.3,46.09,390.54,25.7,20.64,10.64,32.12,92.58,7.605,154.72,0.7,31.58,175.98,112.33,62.62,61.5,36.39,55.02,82.59,24.27,3521.78,54.99,49.02,3.92,64.4,41.0,205.67,47.37,48.01,15.72,11.54,2042130.0,340195.0,20096.0,90394.0,1058077.0,1599936.0,3328667.0,5209682.0,1380463.0,1874177.0,151389.0,1977265.0,1202806.0,169495.0,1252005.0,841533.0,5147254.0,241854.0,45907.0,60926.0,51058.0,7099047.0,173405.0,71952.0,7588939.0,3586297.0,2438512.0,881414.0,261016.0,661824.0,2719.0,36108.0,633972.0,3242818.0,2248659.0,305452.0,1094774.0,1957291.0,1945618.0,709993.0,2946981.0
2023-10-17,75.2,120.86,25.06,52.52,105.12,8.83,2.1,27.68,45.63,86.55,25.9,47.52,391.12,25.85,20.94,11.02,32.41,93.65,7.52,155.88,0.76,31.51,177.24,112.29,63.54,61.86,37.13,56.11,82.68,24.47,3510.0,54.52,50.48,4.21,64.86,41.62,207.41,47.2,48.38,15.95,11.45,1916124.0,443330.0,28459.0,188797.0,852654.0,1326306.0,1958171.0,3931869.0,1258189.0,1871789.0,132476.0,2340765.0,899864.0,185515.0,1717114.0,874651.0,3473747.0,379679.0,249649.0,67805.0,46848.0,6768551.0,163735.0,82828.0,7935795.0,2704501.0,4108903.0,999455.0,483636.0,1136326.0,2134.0,26856.0,571583.0,1853132.0,2235611.0,317091.0,1377309.0,1646125.0,2059048.0,680813.0,2593329.0
2023-10-18,74.52,115.58,24.28,52.18,105.31,8.68,2.05,27.38,46.5,84.74,26.87,45.68,382.23,25.85,20.93,10.92,31.86,92.79,7.54,154.65,0.783,31.73,174.44,106.92,64.15,61.21,36.68,55.77,82.27,24.69,3478.0,54.92,50.03,4.22,65.18,41.63,207.37,46.93,48.36,15.82,11.68,1919179.0,489612.0,24363.0,103528.0,1233001.0,932124.0,6394109.0,5581961.0,617837.0,2507576.0,120408.0,1872359.0,1495038.0,180256.0,954709.0,777611.0,2647947.0,485567.0,118451.0,50230.0,31253.0,5653420.0,129235.0,110815.0,7676970.0,2525174.0,2459443.0,585473.0,209638.0,832173.0,1102.0,36904.0,763235.0,1906991.0,2356204.0,252526.0,1096480.0,2705386.0,2269178.0,778829.0,3405839.0
2023-10-19,73.84,115.84,24.39,51.49,103.65,8.6,2.04,27.15,46.34,85.68,26.48,43.21,381.37,25.4,20.86,10.82,31.82,90.74,7.47,153.93,0.74,31.45,168.44,122.58,64.21,60.04,36.44,56.06,81.76,24.46,3475.98,54.63,47.01,3.96,65.66,40.56,202.14,46.59,48.39,15.36,10.115,2164068.0,636520.0,14448.0,195241.0,920561.0,1129993.0,4182319.0,4025918.0,801916.0,2435774.0,107273.0,3255830.0,1348063.0,110462.0,1280381.0,796516.0,2656976.0,551828.0,50505.0,72215.0,33456.0,6258673.0,195920.0,489544.0,8736221.0,2564366.0,2868829.0,761307.0,418305.0,843210.0,1463.0,57268.0,625113.0,1381263.0,2914660.0,370509.0,887856.0,2618021.0,1880985.0,764011.0,5043789.0
2023-10-20,72.85,113.2,24.08,49.26,101.6,8.47,2.12,26.99,45.88,82.98,25.44,41.7,375.15,25.42,20.86,10.66,31.42,90.45,7.5535,151.84,0.72,31.31,165.86,115.61,64.1,59.76,35.41,55.63,81.62,24.34,3485.59,53.69,46.46,3.8,65.43,40.71,195.27,46.29,48.2,15.3,9.95,2457327.0,502061.0,20740.0,213057.0,1302765.0,845021.0,4819038.0,3506816.0,1326099.0,2227365.0,83812.0,3171802.0,1468239.0,141979.0,1424107.0,1219331.0,3068402.0,332203.0,285501.0,49656.0,32037.0,6693409.0,139037.0,338562.0,9887035.0,2688699.0,2383010.0,840039.0,544824.0,664847.0,1742.0,55485.0,467871.0,1321663.0,2841292.0,329181.0,2212589.0,1707098.0,2196448.0,590420.0,2891563.0
2023-10-23,72.4,111.66,23.65,48.81,101.44,8.25,2.16,26.69,44.51,80.27,25.05,40.92,373.27,25.03,20.72,10.67,30.96,89.7,7.69,150.84,0.7359,31.12,162.98,120.54,63.99,60.84,33.68,55.03,80.62,23.38,3508.48,52.61,43.74,3.77,65.0,40.09,198.17,45.17,48.56,14.51,9.32,2718577.0,642412.0,20851.0,194675.0,1198367.0,961438.0,3012683.0,3941834.0,935974.0,1708831.0,105453.0,2128355.0,1308132.0,245370.0,1461156.0,1023904.0,2984068.0,317476.0,121017.0,50184.0,33572.0,5213331.0,132553.0,258383.0,5162082.0,4475302.0,3759273.0,572178.0,439241.0,1069514.0,1049.0,67032.0,820163.0,932251.0,2183764.0,231382.0,1518886.0,3177868.0,2323449.0,961192.0,3545757.0
2023-10-24,69.47,112.27,23.75,49.03,100.72,8.37,2.2,27.07,45.09,80.36,25.13,40.13,373.57,25.1,20.97,11.3,30.96,91.96,7.71,152.84,0.7,31.71,163.8,125.02,65.55,62.3,34.16,55.28,80.91,23.42,3491.47,55.27,45.2,3.91,65.32,40.83,198.22,45.47,48.54,14.89,9.35,5912145.0,484434.0,44053.0,197664.0,1034419.0,917856.0,2650697.0,4366122.0,444252.0,1531047.0,59789.0,2460255.0,899080.0,306125.0,934952.0,1074234.0,5064645.0,492057.0,74816.0,38720.0,25248.0,7251848.0,111987.0,171750.0,7710990.0,3593924.0,2535238.0,553174.0,490817.0,993812.0,870.0,39564.0,937111.0,827773.0,2292521.0,193489.0,1062541.0,2057765.0,1951120.0,744945.0,2667007.0
2023-10-25,71.05,113.16,23.78,49.19,102.18,8.42,2.2,27.75,44.87,80.88,25.61,40.59,371.91,25.32,21.47,11.15,32.12,92.64,7.62,155.18,0.7,32.08,166.59,125.88,65.685,64.38,33.36,56.08,81.38,23.51,3494.73,54.67,45.44,3.96,65.74,41.66,198.07,45.37,48.53,14.5,8.67,3672119.0,471283.0,21051.0,147618.0,1244800.0,773686.0,2683928.0,7772723.0,419696.0,1168010.0,60147.0,2659434.0,773913.0,160221.0,1952713.0,885693.0,5677057.0,484262.0,205093.0,73160.0,30047.0,6616602.0,115040.0,130948.0,6916662.0,3439321.0,3453363.0,781029.0,455712.0,1006395.0,807.0,28161.0,743880.0,913430.0,2006211.0,228618.0,1744341.0,2242665.0,2313402.0,659414.0,4277896.0
2023-10-26,71.85,113.04,23.8,49.5,106.38,8.71,2.15,27.67,45.33,80.27,26.18,41.25,369.54,25.41,21.59,11.26,32.04,93.41,7.91,154.2,0.6968,31.86,169.16,125.62,65.65,64.43,33.66,55.32,80.78,24.38,3489.9,55.1,44.86,4.14,65.47,41.68,188.79,45.92,47.26,14.6,8.27,3319356.0,549961.0,22283.0,110345.0,1876129.0,789994.0,5355536.0,4479515.0,486337.0,1132147.0,74321.0,2857058.0,1124933.0,165019.0,1362425.0,863269.0,3609871.0,454112.0,370900.0,55003.0,10878.0,5876858.0,110268.0,79281.0,6808934.0,3532685.0,2480537.0,712980.0,373271.0,1832961.0,708.0,26543.0,653772.0,1768438.0,2156113.0,196776.0,3450115.0,1952407.0,3724066.0,494558.0,3880652.0
2023-10-27,70.04,110.64,23.82,49.31,105.42,8.61,2.1,27.19,45.56,79.88,25.63,42.79,361.15,25.01,21.66,10.9,31.39,92.67,7.86,152.35,0.6999,31.44,167.05,125.63,65.01,62.98,33.09,55.02,80.64,24.54,3525.0,54.97,45.0,4.13,64.49,41.47,187.81,45.62,46.26,14.14,7.975,2915415.0,644661.0,12877.0,100358.0,1007698.0,758527.0,3135247.0,3507406.0,588772.0,1676122.0,51859.0,4070550.0,1436436.0,190343.0,1815467.0,796288.0,2891454.0,331785.0,221887.0,47205.0,13907.0,6053828.0,92245.0,111565.0,6251630.0,1888483.0,2539681.0,563376.0,310314.0,1741503.0,1720.0,19382.0,724002.0,1917290.0,2894986.0,234730.0,1984282.0,1507998.0,4430417.0,644420.0,3862253.0
2023-10-30,71.42,112.2,24.09,49.61,106.46,8.28,1.97,27.23,45.56,81.23,25.69,44.02,367.8,25.28,21.88,11.04,32.06,93.48,7.83,155.16,0.6908,31.62,167.48,126.28,65.98,63.78,33.48,55.52,80.74,25.35,3524.34,55.23,45.15,3.94,65.54,41.66,191.19,46.27,46.96,14.22,7.71,2333266.0,808979.0,20028.0,123690.0,973860.0,968461.0,5296650.0,3753715.0,465006.0,1798148.0,41644.0,2755288.0,1277508.0,144817.0,1316392.0,769269.0,2557127.0,221760.0,64829.0,50012.0,24662.0,6628599.0,93297.0,90171.0,6471723.0,2123580.0,2628667.0,967725.0,443765.0,1525936.0,975.0,21574.0,992542.0,962586.0,3971404.0,176344.0,1347089.0,1945956.0,3043882.0,496865.0,3666846.0
2023-10-31,71.57,114.66,24.44,50.13,105.98,8.07,2.07,27.36,45.31,79.78,25.34,44.29,365.36,25.0,21.93,11.05,32.55,93.58,7.92,156.61,0.699,31.46,169.17,124.92,66.21,63.9,32.48,57.76,80.28,25.5,3506.95,54.65,44.44,3.84,66.49,41.69,192.56,46.35,47.35,14.58,7.82,2627028.0,1216608.0,14589.0,111499.0,1042615.0,1084789.0,4891699.0,4323275.0,413585.0,1829254.0,64485.0,2693566.0,1233423.0,160489.0,1654968.0,757794.0,7189302.0,331996.0,72621.0,63095.0,76483.0,10525696.0,192581.0,101592.0,5575354.0,6000202.0,3635729.0,890383.0,720892.0,754200.0,1644.0,20363.0,941170.0,827309.0,6214743.0,240400.0,912071.0,2370335.0,2194200.0,566598.0,3007007.0
2023-11-01,71.37,117.57,24.55,50.74,106.06,7.97,2.19,26.98,47.82,79.26,24.35,43.7,370.47,21.48,21.91,11.03,32.44,93.07,8.2,158.86,0.698,32.2,171.14,126.58,66.82,64.11,32.29,58.6,80.1,25.62,3505.0,52.77,52.68,3.78,65.65,41.53,190.56,46.47,47.21,14.42,8.0,2516335.0,874532.0,15290.0,114397.0,902722.0,1215010.0,5784277.0,3763510.0,743685.0,1978061.0,156224.0,2905107.0,1073059.0,741620.0,1374432.0,860046.0,4235742.0,345948.0,404340.0,47721.0,16365.0,16109365.0,133298.0,105033.0,7991301.0,1651629.0,3423019.0,922668.0,518626.0,874061.0,2246.0,35658.0,2779982.0,813559.0,4885904.0,303548.0,1042180.0,2980994.0,2463078.0,459508.0,4196098.0
2023-11-02,72.42,118.05,25.21,51.98,105.47,8.64,2.19,27.67,49.72,80.32,24.72,43.87,373.56,22.75,22.29,11.65,33.18,94.89,8.39,158.49,0.715,33.51,167.49,127.0,67.97,64.82,33.66,59.63,82.54,25.61,3530.63,55.23,52.51,3.88,65.65,42.19,195.16,47.56,47.67,15.11,8.23,2547344.0,558352.0,19510.0,132412.0,1056877.0,1154140.0,4306391.0,3993655.0,1174085.0,2820143.0,90017.0,2577139.0,1259251.0,532029.0,837872.0,900701.0,3305344.0,294764.0,120687.0,60304.0,46578.0,11280824.0,208828.0,116216.0,10467845.0,1738586.0,4323975.0,810544.0,848597.0,893134.0,2924.0,51753.0,1636240.0,682565.0,3462255.0,254854.0,1063143.0,2362368.0,2167643.0,701373.0,6825582.0
2023-11-03,72.91,119.81,25.62,52.77,106.06,9.01,2.24,27.81,49.54,81.55,25.09,45.22,382.2,23.0,22.26,11.61,32.87,95.89,8.46,159.54,0.721,33.27,171.0,128.17,68.82,64.96,33.36,60.65,84.17,26.17,3599.99,55.0,54.29,3.94,67.02,42.5,199.28,47.06,47.64,15.71,7.32,2330758.0,567675.0,26542.0,209350.0,855548.0,1402070.0,31525285.0,3559302.0,872414.0,2069767.0,103707.0,1783870.0,1173200.0,764729.0,1240540.0,1394767.0,2215461.0,284742.0,265085.0,59404.0,44405.0,8384960.0,194300.0,91353.0,9269356.0,1341700.0,5555930.0,696916.0,580679.0,1269506.0,2555.0,51972.0,1123392.0,977940.0,2330529.0,433411.0,1306791.0,2701132.0,1932475.0,745580.0,12493821.0
2023-11-06,72.56,117.67,25.61,53.42,105.42,8.87,2.57,27.43,49.53,79.19,25.2,44.08,378.25,23.5,22.11,11.58,32.53,95.62,8.71,160.22,0.8344,33.29,168.1,128.35,68.24,64.71,32.48,60.75,83.24,26.45,3657.15,55.4,53.0,3.88,66.82,38.12,199.25,46.58,47.73,15.43,7.215,2911083.0,490624.0,16819.0,198842.0,793096.0,1225329.0,12964772.0,3168325.0,551654.0,2119598.0,82840.0,2100507.0,925877.0,519520.0,1069518.0,1642550.0,1999137.0,373924.0,78696.0,55237.0,120997.0,6880470.0,103327.0,78380.0,5600570.0,968585.0,4736136.0,924022.0,575184.0,905203.0,2544.0,42190.0,819526.0,1584819.0,2033472.0,1533487.0,910731.0,3038072.0,2306178.0,488348.0,5064183.0
2023-11-07,72.11,114.1,25.67,52.09,104.62,8.94,2.52,27.39,49.33,78.48,25.04,43.71,369.24,23.81,22.08,11.82,32.59,101.83,8.82,160.73,0.791,33.09,169.56,123.59,68.49,64.77,31.93,60.47,84.14,26.45,3621.48,53.89,52.17,3.88,67.56,38.66,199.185,46.72,47.8,15.63,7.56,2575380.0,781334.0,8977.0,184868.0,677023.0,1092554.0,9374348.0,3071180.0,849162.0,1894687.0,49475.0,1885284.0,1711526.0,421936.0,818508.0,1649620.0,2128978.0,664477.0,180520.0,46467.0,41902.0,5879254.0,94601.0,65013.0,8028574.0,907433.0,4350718.0,1036291.0,357793.0,743863.0,1593.0,37028.0,682889.0,773134.0,2402142.0,674711.0,748654.0,2332976.0,1744901.0,601235.0,3619764.0
2023-11-08,72.03,114.5,25.52,46.22,102.76,8.71,2.3,27.75,48.17,79.93,24.64,43.0,369.37,23.53,22.15,10.89,32.47,100.02,8.65,158.79,0.8254,33.17,165.41,122.08,69.02,65.3,32.77,59.97,84.01,25.64,3552.26,54.08,50.94,3.94,67.03,39.22,199.5,46.34,47.81,15.28,7.44,3073499.0,638302.0,11021.0,317904.0,1142708.0,1382304.0,7368089.0,5118908.0,575103.0,1646511.0,95023.0,3223448.0,1178232.0,304486.0,1078649.0,1376847.0,1894940.0,474537.0,112034.0,48926.0,43432.0,5985457.0,91264.0,96769.0,6608782.0,1316346.0,6053512.0,2129503.0,450132.0,810282.0,2048.0,36089.0,803349.0,1138394.0,3121146.0,399974.0,912408.0,4331451.0,2095395.0,555246.0,5029274.0
2023-11-09,72.16,114.08,25.41,47.67,103.87,8.77,2.3,27.94,48.59,80.28,24.51,42.72,369.62,23.69,22.16,10.88,32.51,101.41,8.46,160.03,0.88,32.95,166.34,121.28,68.94,64.55,33.62,60.12,84.09,26.04,3478.19,57.1,48.59,4.32,66.69,39.91,195.08,46.4,48.54,15.23,7.2,2956005.0,442905.0,13175.0,243183.0,1206453.0,2319961.0,3971218.0,4980913.0,602242.0,1579945.0,66250.0,1859784.0,1094908.0,345858.0,1485967.0,1467564.0,2174970.0,378663.0,110554.0,60600.0,51843.0,6038649.0,108614.0,109026.0,7639061.0,1064789.0,5354307.0,1204898.0,442005.0,770431.0,1277.0,127835.0,631477.0,3069514.0,2397755.0,545313.0,1397085.0,3154183.0,2624366.0,504760.0,3345154.0
2023-11-10,72.5,116.0,25.38,49.23,104.53,8.32,2.42,27.81,49.69,79.53,24.48,42.02,373.99,23.58,20.63,11.16,32.5,102.39,8.57,161.07,0.8365,32.89,167.64,122.92,69.12,64.93,33.64,60.99,84.1,25.925,3505.0,53.27,50.0,4.41,67.34,38.78,198.54,46.95,48.44,15.35,7.0,8578331.0,443209.0,22192.0,204305.0,804424.0,2117249.0,3922774.0,3473233.0,639725.0,2044421.0,89466.0,2331043.0,1311894.0,268308.0,4698456.0,2059643.0,2115626.0,426319.0,195711.0,39200.0,21299.0,6562002.0,123996.0,41252.0,7076758.0,902425.0,3196132.0,1073747.0,427314.0,542411.0,1075.0,83789.0,503503.0,1971015.0,1984780.0,496102.0,1296372.0,3048309.0,2012381.0,449336.0,4912818.0
2023-11-13,73.04,114.24,26.04,49.89,104.08,8.1,2.44,27.57,49.51,79.85,24.55,40.82,369.76,23.54,20.66,11.05,32.43,102.24,8.6,160.495,0.8261,33.24,167.15,123.16,69.3,65.1,34.5,60.99,84.45,26.13,3499.99,50.86,49.99,4.59,67.23,39.37,196.1,45.62,48.3,14.86,6.505,2854392.0,546494.0,27515.0,206046.0,938745.0,1521762.0,7625886.0,3026640.0,582131.0,1850971.0,75399.0,2604015.0,1418119.0,326816.0,2164271.0,1072310.0,2379263.0,290550.0,699095.0,55140.0,52119.0,6532220.0,94259.0,43918.0,6178659.0,1159961.0,4395033.0,808885.0,453713.0,660694.0,1188.0,80526.0,643961.0,1341437.0,1821034.0,494234.0,1586225.0,8059924.0,1918270.0,451350.0,6724856.0
2023-11-14,73.86,117.35,27.12,52.65,106.2,9.0,2.58,28.02,50.54,80.05,25.9,42.72,374.96,24.13,21.11,11.69,32.92,103.18,8.535,163.57,0.8433,33.58,171.62,128.73,70.1,66.31,35.91,62.35,85.97,26.6,3563.0,50.34,54.72,4.59,68.97,40.27,206.73,47.74,48.8,15.58,6.87,3218530.0,577619.0,37245.0,220252.0,787278.0,1910820.0,10726316.0,3228572.0,819723.0,1644630.0,119262.0,2378333.0,2115848.0,495517.0,1523167.0,2118617.0,3841686.0,367876.0,305656.0,114422.0,23470.0,9084795.0,93048.0,91779.0,7503054.0,1622000.0,4344474.0,869566.0,339540.0,717329.0,1489.0,45241.0,823854.0,1945105.0,3263912.0,930760.0,1695455.0,3877244.0,2268069.0,721824.0,4352015.0
2023-11-15,74.24,118.62,27.58,52.17,106.79,9.2,2.55,28.15,50.12,80.42,25.69,44.0,380.87,24.1,21.1,11.27,32.74,103.54,8.54,160.86,0.8424,33.56,170.13,125.04,69.99,65.87,37.31,62.35,85.5,26.21,3552.15,50.58,58.05,4.54,70.5,40.5,207.5,48.31,48.35,15.46,6.94,3112941.0,671500.0,33127.0,191977.0,1041018.0,1238281.0,4733738.0,3018948.0,692826.0,2081211.0,76963.0,2865487.0,1515546.0,252700.0,1318900.0,3282135.0,2059092.0,426372.0,120628.0,73854.0,146328.0,6432836.0,82550.0,112243.0,7262118.0,1540141.0,4338275.0,1173234.0,753341.0,839382.0,2442.0,40169.0,1209679.0,1130967.0,3940468.0,814479.0,1454292.0,3009837.0,2265459.0,705600.0,3881054.0
2023-11-16,73.92,116.11,27.18,50.82,105.93,9.26,2.79,28.08,49.79,80.11,24.78,41.57,378.56,23.46,20.84,11.07,32.66,102.79,8.8252,168.39,0.8473,33.81,166.13,125.46,70.62,66.04,36.78,61.66,85.39,25.96,3544.99,50.38,56.87,4.61,70.67,40.23,203.06,48.33,47.71,14.74,6.37,2902273.0,429250.0,25054.0,180510.0,1102455.0,1267556.0,6828590.0,3237192.0,841957.0,1704697.0,62304.0,2442418.0,1736210.0,233446.0,950910.0,889779.0,7867271.0,257819.0,80495.0,182733.0,5062.0,6816866.0,86663.0,51170.0,6440201.0,1246437.0,3546591.0,969632.0,1368885.0,834454.0,1684.0,44732.0,595515.0,992610.0,3850698.0,391336.0,1102231.0,2737282.0,2389786.0,657690.0,4243290.0
2023-11-17,73.96,117.9,27.06,50.89,106.8,9.42,2.8,28.18,48.33,77.46,24.62,43.56,384.15,23.33,20.92,11.19,32.52,103.18,8.76,166.53,0.7901,33.66,167.36,126.9,70.63,66.36,36.15,62.2,84.21,26.03,3569.99,48.98,57.88,4.72,70.89,39.81,202.61,48.74,47.34,15.02,6.95,2859259.0,451319.0,41787.0,167914.0,730933.0,1255606.0,7173827.0,2802620.0,805619.0,2624872.0,76303.0,2870169.0,1342869.0,264456.0,1391399.0,1095569.0,3708388.0,203704.0,294221.0,104083.0,14940.0,6462333.0,117157.0,81684.0,5427841.0,1765196.0,3667881.0,697300.0,1542692.0,843604.0,2739.0,44063.0,1352675.0,1513087.0,3271309.0,563431.0,986434.0,2364570.0,4257505.0,771560.0,6447934.0
2023-11-20,73.61,116.05,27.21,51.52,107.7,9.45,2.88,28.1,48.61,76.98,24.15,43.52,380.33,23.43,20.98,11.09,32.19,103.01,8.97,169.57,0.8295,33.79,167.45,123.08,70.91,65.63,36.21,62.62,86.17,26.15,3514.41,48.2,56.26,4.93,71.27,40.77,200.71,48.41,46.98,15.28,7.07,3316571.0,702926.0,10776.0,160592.0,955065.0,1249565.0,8054268.0,3155388.0,900928.0,2505297.0,90302.0,2825468.0,2198785.0,207174.0,1413943.0,739923.0,2797993.0,213979.0,334335.0,55077.0,43692.0,6552094.0,67454.0,78415.0,5778224.0,1693879.0,3279103.0,605496.0,1254774.0,543784.0,1396.0,42828.0,779648.0,1304379.0,3160799.0,412042.0,947851.0,2062609.0,6026836.0,660300.0,3108630.0
2023-11-21,73.73,115.42,27.03,51.95,108.2,9.38,2.83,28.2,47.72,76.49,23.7,43.1,382.65,23.19,20.94,10.78,32.45,103.11,8.64,166.29,0.815,34.15,166.58,121.0,70.97,65.38,35.92,61.9,85.91,25.98,3517.34,47.92,55.3,4.92,71.3,40.6,197.45,47.98,47.66,15.16,6.81,3146356.0,682457.0,11884.0,187407.0,839479.0,848476.0,5082165.0,2673028.0,1076989.0,3367801.0,89510.0,2070318.0,2163097.0,151318.0,1292098.0,791091.0,8459107.0,292448.0,1033333.0,39872.0,18025.0,8677640.0,68220.0,76856.0,6057516.0,1900814.0,3485095.0,658968.0,939758.0,605719.0,1592.0,33771.0,768889.0,987731.0,2568662.0,289273.0,1210218.0,2561235.0,4032929.0,677869.0,1800417.0
2023-11-22,74.33,114.02,27.29,51.81,109.54,9.38,2.87,28.33,47.32,76.41,24.04,43.23,370.76,23.33,21.28,10.91,32.59,104.25,8.91,167.98,0.8238,34.68,169.94,121.41,71.49,66.15,36.01,63.25,86.57,26.01,3536.01,47.6,56.2,4.93,72.03,41.36,198.44,48.01,47.78,15.27,6.85,2440647.0,1593360.0,8411.0,132275.0,1037644.0,903446.0,4444577.0,3232407.0,1427565.0,2606327.0,121081.0,1453506.0,6305481.0,89146.0,2327352.0,715569.0,3400012.0,256929.0,142841.0,74780.0,17103.0,7111495.0,138276.0,47207.0,3647082.0,1302534.0,2337607.0,607145.0,761251.0,356104.0,894.0,65182.0,657788.0,548845.0,2398842.0,184467.0,953565.0,1744239.0,2545903.0,460288.0,1494448.0
2023-11-24,74.3,116.0,27.42,51.16,108.01,9.39,2.83,28.49,47.92,78.36,24.32,43.3,370.19,23.45,21.4,11.03,32.72,103.88,9.25,168.32,0.849,34.94,170.65,121.87,71.62,66.44,36.41,63.44,87.03,26.08,3509.99,47.94,56.29,4.9,72.15,41.25,198.19,48.3,47.93,15.33,6.88,1171471.0,543799.0,5671.0,55203.0,366977.0,578173.0,1341319.0,1286528.0,257007.0,2034207.0,47730.0,1323584.0,1275270.0,39046.0,517740.0,565862.0,1191350.0,110328.0,59647.0,25902.0,17041.0,3984128.0,38581.0,23984.0,2067664.0,553489.0,1381897.0,308392.0,164629.0,310585.0,1594.0,17029.0,251478.0,349745.0,1023862.0,100896.0,569263.0,1687621.0,2210529.0,178117.0,1350901.0
2023-11-27,73.19,114.48,27.76,50.39,107.54,9.21,2.89,28.19,47.12,75.9,23.08,41.78,362.21,23.35,21.18,10.77,31.96,103.66,9.405,166.52,0.81,34.89,163.76,120.42,71.48,64.94,36.0,64.62,87.17,25.84,3530.46,46.95,56.02,4.82,71.9,40.56,197.78,47.59,47.83,15.0,6.88,2854226.0,726233.0,22087.0,116420.0,901451.0,794317.0,3778725.0,3243233.0,955784.0,1974444.0,197511.0,1595765.0,2322197.0,228790.0,983311.0,796788.0,3757641.0,199378.0,377365.0,79042.0,12993.0,8878063.0,153864.0,50726.0,7100027.0,1326510.0,2728262.0,1057696.0,892223.0,445277.0,1560.0,30850.0,677733.0,628319.0,2146495.0,206254.0,1247431.0,1822004.0,2033051.0,617441.0,2952847.0
